ID-LB|Leikaschlüssel|Name|Name2|Updatedatum|ID-OD|Bezeichnung OD|Links
B100019.LB.581407|99102021010000|Umsatzsteuer Befreiung|Prüfung der Voraussetzungen der Umsatzsteuerbefreiung|20.01.2025 00:48|B100019.OD.106964522|ELSTER - Ihr Online-Finanzamt|https://www.elster.de/eportal/formulare-leistungen/alleformulare/ust
B100019.LB.581422|99102022107000|Umsatzsteuer-Identifikationsnummer nach § 27a UStG Vergabe|Umsatzsteuer-Identifikationsnummer beantragen|20.01.2025 00:48|B100019.OD.103462904|Online- Antrag zur Umsatzsteuer-Identifikationsnummer|https://www.formulare-bfinv.de/ffw/action/invoke.do?id=ustid
B100019.LB.581615|99106003147000|Häusliche Pflege bei Verhinderung der Pflegeperson Kostenübernahme|Ersatzpflege in der sozialen Pflegeversicherung beantragen|20.01.2025 00:48|||
B100019.LB.581627|99106005080000|Kombinationsleistung von Geld- und Sachleistung für gesetzlich Pflegeversicherte Gewährung|Kombinationsleistung für Pflegeversicherte beantragen|20.01.2025 00:48|||
B100019.LB.581633|99106006013000|Kurzzeitpflege für gesetzlich Pflegeversicherte Informationserteilung|Kurzzeitpflege für Pflegeversicherte beantragen|20.01.2025 00:48|||
B100019.LB.581657|99106010147000|Pflege in vollstationären Einrichtungen der Hilfe für Menschen mit Behinderung Kostenübernahme|Heimbetreuung für Pflegeversicherte mit Behinderung beantragen|20.01.2025 00:48|||
B100019.LB.581663|99106011080000|Pflegegeld für selbst beschaffte Pflegehilfen Gewährung|Pflegegeld in der sozialen Pflegeversicherung beantragen|20.01.2025 00:48|||
B100019.LB.581669|99106012017000|Pflegehilfsmittel Bewilligung|Pflegehilfsmittel beantragen|20.01.2025 00:48|||
B100019.LB.581678|99106013080001|Wohnumfeldverbessernde Maßnahmen Gewährung von Zuschüssen|Zuschuss für wohnumfeldverbessernde Maßnahmen in der Pflegeversicherung beantragen|20.01.2025 00:48|||
B100019.LB.581692|99106015148000|Pflegesachleistung für gesetzlich Pflegeversicherte Erbringung|Pflegesachleistung für Pflegeversicherte beantragen|20.01.2025 00:48|||
B100019.LB.581704|99106017013000|Vollstationäre Pflege für gesetzlich Pflegeversicherte Informationserteilung|Vollstationäre Heimbetreuung für Pflegeversicherte beantragen|20.01.2025 00:48|||
B100019.LB.581716|99106019080000|Leistungen für Pflegepersonen bei Pflegezeit und kurzzeitiger Arbeitsverhinderung Gewährung|Leistungen für Pflegepersonen bei akuter Pflegesituation und Pflegezeit in der sozialen Pflegeversicherung beantragen|20.01.2025 00:48|||
B100019.LB.581719|99106019080001|Leistungen für Pflegepersonen bei Pflegezeit und kurzzeitiger Arbeitsverhinderung Gewährung von Zuschüssen|Pflegekurse für pflegende Angehörige und Pflegepersonen bei Pflegezeit beantragen|20.01.2025 00:48|||
B100019.LB.581734|99107002017000|Vorgesehen zum Löschen - Arbeitslosengeld II, Sozialgeld und Leistungen für Bildung und Teilhabe ohne Lernförderung Bewilligung|Arbeitslosengeld II beantragen|20.01.2025 00:48|B100019.OD.103844510|eServices-Portal der Bundesagentur für Arbeit: Antrag auf Arbeitslosengeld II stellen|https://www.arbeitsagentur.de/arbeitslosengeld-2/arbeitslosengeld-2-beantragen
B100019.LB.581863|99107016017000|Kinderzuschlag Bewilligung|Kinderzuschlag beantragen|20.01.2025 00:48|B100019.OD.103462908|Online-Antrag auf Kinderzuschlag auf der Internetseite der Familienkasse der Bundesagentur für Arbeit|https://web.arbeitsagentur.de/kiz/ui/einstieg
B100019.LB.581883|99107018017000|Mutterschaftsgeld Bewilligung|Mutterschaftsgeld beantragen|20.01.2025 00:48|B100019.OD.103404556|Online-Antragsassistent des Bundesamts für Soziale Sicherung für die Beantragung von Mutterschaftsgeld|https://onlineantrag.mutterschaftsgeld.de/OnlineAntragMGS
B100019.LB.582295|99111002147000|Arznei- und Verbandmittel für gesetzlich Unfallversicherte Kostenübernahme|Übernahme der Arznei- und Verbandmittelkosten bei Arbeitsunfall oder Berufskrankheit|20.01.2025 00:48|B100019.OD.106294406|Übernahme der Arznei- und Verbandmittelkosten bei Arbeitsunfall oder Berufskrankheit online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582301|99111003148000|Ärztliche und zahnärztliche Behandlung für gesetzlich Unfallversicherte Erbringung|Ärztliche und zahnärztliche Behandlung für gesetzlich Unfallversicherte bei Arbeitsunfall oder Berufskrankheit|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582307|99111004148000|Behandlung in Krankenhäusern und Rehabilitationseinrichtungen für gesetzlich Unfallversicherte Erbringung|Kosten für die Behandlung in Krankenhäusern und Rehabilitationseinrichtungen für gesetzlich Unfallversicherte erstatten lassen|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582313|99111005080000|Beihilfe für Hinterbliebene (Witwen, Witwer und Waise) von gesetzlich Unfallversicherten Gewährung|Beihilfe für Hinterbliebene in der gesetzlichen Unfallversicherung|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582322|99111007080000|Haushaltshilfe und Kinderbetreuungskosten für gesetzlich Unfallversicherte Gewährung|Eine Haushaltshilfe und Kinderbetreuungskosten in der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.106101412|Eine Haushaltshilfe und Kinderbetreuungskosten in der gesetzlichen Unfallversicherung online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-140
B100019.LB.582328|99111008080000|Häusliche Krankenpflege für gesetzlich Unfallversicherte Gewährung|Leistungen der häuslichen Krankenpflege für gesetzlich Unfallversicherte|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582334|99111009080000|Heilmittel für gesetzlich Unfallversicherte Gewährung|Kostenübernahme für Heilmittel in der gesetzlichen Unfallversicherung beantragen|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582340|99111010147000|Hilfsmittel für gesetzlich Unfallversicherte im Rahmen der Rehabilitation Kostenübernahme|Meldung zu Hilfsmitteln im Rahmen der Rehabilitation für gesetzlich Unfallversicherte einreichen|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582346|99111011017000|Kraftfahrzeughilfe für gesetzlich Unfallversicherte Bewilligung|Kraftfahrzeughilfe für gesetzlich unfallversicherte Personen beantragen|20.01.2025 00:48|B100019.OD.105959418|Kraftfahrzeughilfe für gesetzlich unfallversicherte Personen online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-130
B100019.LB.582366|99111012080000|Leistungen bei Pflegebedürftigkeit für gesetzlich Unfallversicherte Gewährung|Leistungen bei Pflegebedürftigkeit für gesetzlich Unfallversicherte|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582373|99111013080000|Leistungen zur Teilhabe am Arbeitsleben für gesetzlich Unfallversicherte Gewährung|Unterstützung für den Wiedereinstieg ins Berufsleben für gesetzlich Unfallversicherte|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582379|99111014080000|Leistungen zur Sozialen Teilhabe und ergänzende Leistungen für gesetzlich Unfallversicherte Gewährung|Leistungen zur sozialen Teilhabe in der gesetzlichen Unfallversicherung|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582390|99111015068000|Reisekosten für gesetzlich Unfallversicherte (VSS) Übernahme|Reise- und Fahrtkosten zur medizinischen Behandlung bei Arbeitsunfall oder Berufskrankheit einreichen|20.01.2025 00:48|B100019.OD.105977700|Reise- und Fahrtkosten zur medizinischen Behandlung bei Arbeitsunfall oder Berufskrankheit online einreichen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582404|99111017080000|Renten für gesetzlich Unfallversicherte Gewährung|Rente von der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.106677202|Rente von der gesetzlichen Unfallversicherung online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-170
B100019.LB.582410|99111018080000|Sterbegeld für Hinterbliebene von gesetzlich Unfallversicherten Gewährung|Sterbegeld für Hinterbliebene aus der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582416|99111019039000|Überführungskosten für Hinterbliebene von gesetzlich Unfallversicherten Erstattung|Überführungskosten für Verstorbene in der gesetzlichen Unfallversicherung zurückerhalten|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582422|99111020080000|Übergangsgeld für gesetzlich Unfallversicherte Gewährung|Übergangsgeld aus der gesetzlichen Unfallversicherung bei beruflicher Reha erhalten|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582429|99111021080000|Verletztengeld für gesetzlich Unfallversicherte Gewährung|Verletztengeld von der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582435|99111022080000|Waisenrente von gesetzlich Unfallversicherten Gewährung|Waisenrente von der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.106208441|Waisenrente online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-220
B100019.LB.582441|99111023080000|Witwen- und Witwerrente für Hinterbliebene von gesetzlich Unfallversicherten Gewährung|Witwen- und Witwerrente für Hinterbliebene in der gesetzlichen Unfallversicherung erhalten|20.01.2025 00:48|B100019.OD.106208445|Witwen- und Witwerrente online beantragen|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-220
B100019.LB.582449|99111024080000|Wohnungshilfe für gesetzlich Unfallversicherte Gewährung|Wohnungshilfe für gesetzlich Unfallversicherte|20.01.2025 00:48|B100019.OD.105922516|Online eine Mitteilung an Ihre Berufsgenossenschaft oder Unfallkasse senden (für Versicherte)|https://serviceportal-uv.dguv.de/mapping/leistung?leistung=OZG-300
B100019.LB.582624|99114007156000|Rentenversicherungskonto Klärung|Rentenversicherungskonto klären|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.582715|99114018012000|Sozialversicherungsausweis Ausstellung|Sozialversicherungsausweis neu beantragen|20.01.2025 00:48|B100019.OD.103404585|Sozialversicherungsausweis online beantragen|https://www.eservice-drv.de/SelfServiceWeb/
B100019.LB.582721|99114019151000|Übergangsgeld für Rentenversicherte Berechnung|Übergangsgeld für Rentenversicherte beantragen|20.01.2025 00:48|B100019.OD.103990419|Online-Dienste der Deutschen Rentenversicherung|https://www.deutsche-rentenversicherung.de/DRV/DE/Online-Dienste/online-dienste_node.html
B100019.LB.582986|99117023080000|Hilfen zur Eingliederung in das zivile Erwerbsleben für Zeitsoldaten Gewährung|Finanzielle Unterstützung für Soldatinnen und Soldaten auf Zeit bei der Eingliederung in das zivile Berufsleben|20.01.2025 00:48|||
B100019.LB.583115|99117044080000|Versorgung bei Wehrdienstbeschädigung Gewährung|Versorgungsleistungen bei gesundheitlichen Schäden infolge der Tätigkeit als Soldatin oder Soldat in der Bundeswehr beantragen|20.01.2025 00:48|||
B100019.LB.583156|99118001058000|Außergerichtliche Schlichtung bei telekommunikationsrechtlichen Streitigkeiten Durchführung|Schlichtung bei Streit mit Telekommunikations-Anbieter beantragen|20.01.2025 00:48|B100019.OD.103404567|Online-Antrag der Schlichtungsstelle Telekommunikation|https://www.bundesnetzagentur.de/schlichtung-tk-antrag
B100019.LB.583323|99122003058000|Zollauktion Durchführung|An einer Zoll-Auktion teilnehmen|20.01.2025 00:48|B100019.OD.103404599|Zoll-Auktion Registrierung|https://www.zoll-auktion.de/bieterbereich/registrieren.php
B100019.LB.583464|99125002001000|Nationales Visum Erteilung|Nationales Visum beantragen|20.01.2025 00:48|||
B100019.LB.583471|99125003001000|Schengen - Visum Erteilung|Visum für einen Kurzaufenthalt in Deutschland und im Schengenraum beantragen|20.01.2025 00:48|B100019.OD.103728533|Online-Antragsassistenz für ein Schengen-Visum in verschiedenen Sprachen auf der Seite des Auswärtigen Amtes|https://videx.diplo.de/videx/desktop/index.html#start
B100019.LB.584178|99132001016000|Buchprüfungsgesellschaft Anerkennung|Gründung einer Buchprüfungsgesellschaft|20.01.2025 00:48|B100019.OD.103462906|Wirtschaftsprüferkammer: Anerkennung als Berufsgesellschaft|https://www.wpk.de/service-center/berufsregister/anerkennung-als-berufsgesellschaft/
B100019.LB.584196|99132002016000|Wirtschaftsprüfungsgesellschaft Anerkennung|Gründung einer Wirtschaftsprüfungsgesellschaft|20.01.2025 00:48|||
B100019.LB.584264|99132009007000|Prüfung vor der Wirtschaftsprüferkammer Zulassung|Zulassung zum Wirtschaftsprüfungsexamen beantragen|20.01.2025 00:48|||
B100019.LB.584290|99134001010000|Versicherungspflicht Befreiung|Befreiung von der Versicherungspflicht in der gesetzlichen Krankenversicherung beantragen|20.01.2025 00:48|||
B100019.LB.584323|99134006174000|Belastungserprobung und Arbeitstherapie für Krankenversicherte Finanzierung|Belastungserprobung und Arbeitstherapie bei der gesetzlichen Krankenkasse beantragen|20.01.2025 00:48|||
B100019.LB.584341|99134009017000|Haushaltshilfe für Krankenversicherte Bewilligung|Haushaltshilfe bei der gesetzlichen Krankenversicherung beantragen|20.01.2025 00:48|||
B100019.LB.584347|99134010017000|Häusliche Krankenpflege für Krankenversicherte Bewilligung|Häusliche Krankenpflege für gesetzlich Krankenversicherte beantragen|20.01.2025 00:48|||
B100019.LB.584372|99134013174000|Kieferorthopädische Behandlung für Krankenversicherte Finanzierung|Kieferorthopädische Behandlung und Erstattung des Eigenanteils für kieferorthopädische Behandlung bei der gesetzlichen Krankenkasse beantragen|20.01.2025 00:48|||
B100019.LB.584384|99134014080002|Krankengeld für Krankenversicherte Gewährung bei Erkrankung des Kindes|Kinderkrankengeld für gesetzlich Krankenversicherte beantragen und Kinderkrankengeldtage auf anderen Elternteil übertragen|20.01.2025 00:48|||
B100019.LB.584396|99134016080000|Leistungen bei Schwangerschaftsabbruch Gewährung|Kostenübernahme für Schwangerschaftsabbruch bei der gesetzlichen Krankenkasse beantragen|20.01.2025 00:48|||
B100019.LB.584439|99134005017000|Maßnahmen zur Herbeiführung einer Schwangerschaft Bewilligung|Kostenübernahme für Maßnahmen zur Herbeiführung einer Schwangerschaft oder für Maßnahmen der Kryokonservierung für gesetzlich Krankenversicherte beantragen|20.01.2025 00:48|||
B100019.LB.584452|99134025017000|Medizinische Vorsorgeleistungen Bewilligung|Medizinische Vorsorgeleistungen für Versicherte der gesetzlichen Krankenversicherung beantragen|20.01.2025 00:48|||
B100019.LB.584489|99134031174000|Stationäre und ambulante Hospizleistungen für Krankenversicherte Finanzierung|Ambulante oder stationäre Hospizversorgung bei der gesetzlichen Krankenkasse beantragen|20.01.2025 00:48|||
B100019.LB.584518|99134033174000|Zahnärztliche Behandlung für Krankenversicherte Finanzierung|Kosten für Implantate oder kieferorthopädische Behandlungen bei Erwachsenen bei der gesetzlichen Krankenkasse in Fällen besonderer Ausnahmen einreichen|20.01.2025 00:48|||
B100019.LB.584526|99092005109000|Amtliche Publikations- und Registerdatenbank DPMAregister Einsicht gewähren|Einsicht in das DPMA-Register nehmen|20.01.2025 00:48|B100019.OD.103786113|Datenbank ""DPMAregister"" des Deutschen Patent- und Markenamts (DPMA)|https://register.dpma.de
B100019.LB.584613|99081001104000|Schutz als Design Anmeldung|Design anmelden|20.01.2025 00:48|B100019.OD.103786186|Designanmeldung mit DPMAdirektWeb|https://direkt.dpma.de/design/
B100019.LB.584864|99008003001000|Berechtigungszertifikat nach PAuswG Erteilung|Berechtigungszertifikat für Online-Ausweisfunktion beantragen|20.01.2025 00:48|B100019.OD.103404557|Online-Antrag im Bundesportal|https://verwaltung.bund.de/leistungsbeantragung/584864
B100019.LB.588635|99050027007000|Spielgeräte mit Gewinnmöglichkeit Zulassung|Bauartzulassung für Spielgeräte|20.01.2025 00:48|||
